"game_rk";"quest_rk";"employee_rk";"game_dttm";"price";"game_flg";"finish_flg";"time"
719846;5752;28521;"2018-02-02 11:30:00";4000;0;;
719850;5741;28488;"2018-02-15 21:00:00";3000;1;0;
719854;5741;28488;"2018-01-15 15:00:00";2400;1;1;44
719858;5743;28479;"2018-01-07 20:45:00";4000;1;1;50
719862;5754;28495;"2018-01-02 11:00:00";3200;1;0;
719866;5740;28503;"2018-02-04 21:30:00";3000;1;1;50
719870;5772;28485;"2018-02-16 18:30:00";4000;1;1;50
719875;5742;28502;"2018-02-21 15:45:00";4000;0;;
719879;5756;28499;"2018-01-04 16:45:00";5000;0;;
719883;5746;28517;"2018-01-22 22:15:00";5000;1;1;36
719887;5741;28506;"2018-02-20 10:00:00";2400;0;;
719891;5744;28483;"2018-01-16 16:45:00";4000;1;1;37
719895;5770;28454;"2018-01-13 16:15:00";3000;1;1;49
719899;5755;28483;"2018-02-04 22:30:00";5000;1;1;42
719903;5771;28470;"2018-02-21 12:00:00";4000;1;0;
719907;5767;28473;"2018-01-19 22:30:00";4000;1;1;42
719911;5741;28491;"2018-02-14 15:00:00";2400;1;1;48
719915;5745;28507;"2018-01-23 11:15:00";3200;1;1;36
719919;5754;28478;"2018-01-06 19:00:00";4000;1;1;48
719923;5753;28515;"2018-02-28 12:45:00";4000;1;1;47
719927;5754;28481;"2018-02-18 18:00:00";4000;1;1;43
719931;5757;28494;"2018-01-17 08:30:00";2400;1;1;46
719935;5757;28505;"2018-02-14 02:30:00";2400;0;;
719939;5750;28486;"2018-02-15 08:30:00";2400;1;1;50
719943;5747;28497;"2018-02-28 14:15:00";2400;1;0;
719947;5762;28507;"2018-02-05 11:45:00";3200;0;;
719951;5752;28474;"2018-02-05 06:30:00";4000;0;;
719955;5766;28473;"2018-01-15 13:15:00";3200;1;1;50
719959;5741;28506;"2018-01-31 09:00:00";2400;0;;
719963;5772;28501;"2018-01-08 10:30:00";3200;1;1;45
719967;5769;28518;"2018-01-29 16:00:00";3200;1;0;
719971;5773;28459;"2018-01-26 13:45:00";4000;0;;
719975;5743;28484;"2018-01-26 17:45:00";3200;0;;
719979;5741;28512;"2018-01-26 08:00:00";2400;1;1;33
719983;5766;28476;"2018-02-25 01:15:00";3200;1;1;50
719987;5752;28502;"2018-01-06 13:30:00";5000;0;;
719991;5761;28479;"2018-01-12 23:30:00";3200;1;0;
719995;5741;28512;"2018-01-16 09:00:00";2400;1;1;47
719999;5760;28481;"2018-01-02 13:45:00";4000;1;1;43
720003;5762;28504;"2018-02-07 18:45:00";4000;1;0;
720007;5750;28488;"2018-02-15 15:30:00";2400;1;1;31
720011;5761;28496;"2018-02-01 14:30:00";3200;1;1;50
720015;5758;28475;"2018-01-26 02:45:00";2400;0;;
720019;5757;28480;"2018-02-24 19:30:00";3000;1;1;33
720023;5755;28516;"2018-01-18 16:30:00";4000;1;1;34
720027;5768;28461;"2018-01-02 11:00:00";2400;1;1;31
720031;5750;28491;"2018-02-11 17:30:00";3000;1;0;
720035;5748;28522;"2018-01-21 08:15:00";4000;1;0;
720039;5761;28496;"2018-01-13 12:30:00";3200;0;;
720043;5757;28487;"2018-01-18 15:30:00";2400;1;1;47
720047;5744;28516;"2018-02-14 17:45:00";4000;1;1;33
720051;5766;28492;"2018-02-19 11:15:00";3200;1;0;
720055;5746;28513;"2018-02-15 06:15:00";4000;1;1;37
720059;5748;28516;"2018-01-15 22:15:00";5000;1;1;50
720063;5741;28486;"2018-02-08 03:00:00";2400;0;;
720067;5765;28520;"2018-02-19 03:15:00";4000;0;;
720071;5758;28454;"2018-02-10 20:45:00";3000;1;1;46
720075;5773;28462;"2018-02-23 16:45:00";5000;1;1;39
720079;5756;28470;"2018-02-24 12:45:00";4000;1;1;49
720083;5766;28476;"2018-01-14 02:15:00";3200;0;;
720087;5742;28521;"2018-01-14 01:45:00";4000;0;;
720091;5753;28489;"2018-01-11 12:45:00";4000;0;;
720095;5755;28472;"2018-01-16 12:30:00";4000;1;1;44
720099;5767;28476;"2018-01-23 10:30:00";3200;1;0;
720103;5762;28504;"2018-01-24 21:45:00";4000;1;1;44
720107;5762;28468;"2018-01-28 11:45:00";3200;1;1;46
720111;5744;28522;"2018-01-18 06:45:00";4000;1;0;
720115;5760;28476;"2018-01-04 07:45:00";3200;1;1;42
720119;5751;28511;"2018-02-21 23:30:00";2400;1;1;43
720123;5763;28520;"2018-02-14 06:00:00";4000;1;1;32
720127;5741;28506;"2018-02-08 02:00:00";2400;0;;
720128;5766;28473;"2018-01-30 23:15:00";3200;1;1;49
720132;5762;28507;"2018-02-20 01:45:00";3200;1;1;43
720136;5755;28522;"2018-02-03 08:30:00";4000;0;;
720140;5770;28511;"2018-02-27 19:15:00";3000;1;1;35
720144;5763;28521;"2018-01-18 04:00:00";4000;1;0;
720148;5765;28521;"2018-02-26 05:15:00";4000;1;1;47
720152;5744;28472;"2018-01-03 19:45:00";5000;1;1;40
720156;5755;28516;"2018-02-08 15:30:00";4000;0;;
720160;5739;28462;"2018-01-13 11:30:00";4000;1;0;
720164;5745;28485;"2018-02-10 16:15:00";4000;0;;
720168;5745;28468;"2018-02-20 02:15:00";3200;1;1;32
720172;5755;28472;"2018-02-24 19:30:00";5000;1;1;50
720176;5748;28522;"2018-02-12 06:15:00";4000;0;;
720180;5772;28501;"2018-01-08 02:30:00";3200;1;0;
719446;5765;28502;"2018-02-09 21:15:00";5000;1;1;30
719450;5767;28473;"2018-02-24 13:30:00";4000;1;1;43
719454;5750;28506;"2018-01-08 10:30:00";2400;1;1;38
719458;5753;28498;"2018-01-14 21:45:00";5000;1;1;50
719462;5750;28506;"2018-02-25 01:30:00";2400;1;1;47
719466;5742;28520;"2018-02-16 05:45:00";4000;1;1;48
719470;5770;28460;"2018-01-29 00:15:00";2400;1;1;34
719474;5761;28514;"2018-01-15 06:30:00";3200;1;1;31
719478;5764;28519;"2018-01-08 10:00:00";3200;0;;
719482;5743;28479;"2018-02-06 23:45:00";3200;1;1;38
719486;5742;28493;"2018-01-14 19:45:00";5000;0;;
719490;5751;28460;"2018-01-05 02:30:00";2400;1;1;36
719494;5768;28454;"2018-02-07 16:00:00";2400;1;0;
719498;5744;28483;"2018-01-03 13:45:00";5000;1;1;46
719502;5754;28481;"2018-01-09 14:00:00";3200;1;1;41
719506;5770;28460;"2018-01-17 08:15:00";2400;1;1;40
719510;5761;28465;"2018-02-25 01:30:00";3200;1;1;35
719514;5762;28485;"2018-01-04 16:45:00";4000;1;1;50
719518;5749;28466;"2018-02-06 22:45:00";4000;1;1;48
719522;5741;28486;"2018-02-24 08:00:00";2400;1;1;50
719526;5761;28519;"2018-01-22 09:30:00";3200;1;1;42
719530;5759;28498;"2018-01-08 15:15:00";5000;1;1;50
719534;5766;28481;"2018-01-11 15:15:00";3200;1;1;50
719538;5768;28460;"2018-01-10 01:00:00";2400;1;1;37
719542;5750;28486;"2018-01-23 05:30:00";2400;1;1;34
719546;5752;28474;"2018-02-25 09:30:00";4000;0;;
719550;5741;28491;"2018-01-17 19:00:00";3000;1;1;40
719554;5761;28479;"2018-01-10 12:30:00";3200;1;1;33
719558;5758;28460;"2018-01-02 02:45:00";2400;1;1;39
719562;5766;28481;"2018-01-27 12:15:00";3200;0;;
719566;5770;28458;"2018-01-20 23:15:00";2400;0;;
719570;5765;28520;"2018-02-23 04:15:00";4000;0;;
719574;5754;28478;"2018-02-10 18:00:00";4000;1;1;46
719578;5762;28507;"2018-02-09 10:45:00";3200;1;1;48
719582;5766;28473;"2018-01-01 20:15:00";4000;1;1;50
719586;5751;28460;"2018-02-14 10:30:00";2400;1;0;
719590;5749;28466;"2018-01-29 13:45:00";3200;0;;
719594;5739;28462;"2018-02-14 14:30:00";4000;0;;
719598;5761;28465;"2018-02-22 05:30:00";3200;1;1;46
719602;5764;28514;"2018-01-05 03:00:00";3200;1;1;42
719606;5766;28473;"2018-01-16 20:15:00";4000;0;;
719610;5772;28510;"2018-01-03 16:30:00";4000;1;1;50
719614;5770;28458;"2018-02-09 14:15:00";2400;1;1;48
719617;5769;28518;"2018-02-04 13:00:00";4000;0;;
719621;5746;28513;"2018-01-23 07:15:00";4000;1;1;40
719625;5750;28491;"2018-02-05 15:30:00";2400;1;1;41
719629;5742;28509;"2018-01-22 18:45:00";5000;1;1;33
719633;5744;28472;"2018-02-04 14:45:00";5000;1;1;49
719637;5752;28521;"2018-02-14 09:30:00";4000;1;0;
719641;5751;28475;"2018-01-16 07:30:00";2400;1;1;30
719645;5768;28454;"2018-02-21 15:00:00";2400;0;;
719649;5772;28510;"2018-01-26 13:30:00";3200;1;1;42
719653;5751;28458;"2018-02-20 19:30:00";3000;1;1;49
719657;5767;28492;"2018-02-16 03:30:00";3200;0;;
719661;5750;28469;"2018-02-07 16:30:00";2400;1;1;46
719665;5755;28456;"2018-01-17 04:30:00";4000;1;0;
719669;5755;28456;"2018-02-20 08:30:00";4000;0;;
719673;5751;28458;"2018-02-17 17:30:00";3000;1;0;
719677;5768;28461;"2018-02-27 02:00:00";2400;1;1;38
719681;5755;28490;"2018-01-28 05:30:00";4000;1;1;39
719685;5743;28519;"2018-02-20 10:45:00";3200;0;;
719689;5751;28511;"2018-01-13 20:30:00";3000;1;1;50
719693;5744;28522;"2018-02-14 11:45:00";4000;1;0;
719697;5766;28495;"2018-01-12 10:15:00";3200;1;0;
719701;5745;28485;"2018-02-25 18:15:00";4000;1;1;42
719705;5751;28461;"2018-01-06 08:30:00";2400;1;0;
719709;5764;28496;"2018-01-09 17:00:00";3200;0;;
719713;5743;28479;"2018-02-18 17:45:00";4000;1;1;45
719717;5746;28513;"2018-01-20 05:15:00";4000;1;1;34
719721;5746;28455;"2018-02-22 07:15:00";4000;0;;
719725;5748;28490;"2018-01-08 04:15:00";4000;1;1;48
719729;5760;28473;"2018-01-21 13:45:00";4000;1;1;47
719733;5758;28460;"2018-02-22 05:45:00";2400;1;1;38
719737;5754;28481;"2018-02-26 15:00:00";3200;1;1;47
719741;5762;28468;"2018-02-04 09:45:00";3200;0;;
719745;5744;28490;"2018-02-17 10:45:00";4000;1;1;49
719749;5751;28511;"2018-02-25 12:30:00";2400;1;1;37
719753;5765;28474;"2018-01-04 07:15:00";4000;1;1;36
719757;5755;28522;"2018-01-30 06:30:00";4000;1;1;30
719761;5766;28481;"2018-01-08 21:15:00";4000;0;;
719765;5758;28460;"2018-01-02 00:45:00";2400;0;;
719769;5760;28492;"2018-01-16 05:45:00";3200;1;0;
719773;5760;28476;"2018-02-16 03:45:00";3200;1;1;50
719777;5755;28483;"2018-02-13 20:30:00";5000;1;1;36
719781;5758;28458;"2018-01-18 20:45:00";3000;1;1;50
719785;5769;28508;"2018-02-18 13:00:00";4000;1;1;36
719789;5751;28511;"2018-02-21 15:30:00";2400;1;0;
719793;5764;28496;"2018-02-15 21:00:00";4000;1;0;
719797;5740;28503;"2018-02-11 16:30:00";3000;0;;
719801;5755;28516;"2018-02-12 20:30:00";5000;1;1;50
719805;5747;28503;"2018-02-22 11:15:00";2400;1;0;
719809;5745;28510;"2018-01-03 16:15:00";4000;1;1;30
719813;5768;28454;"2018-02-21 21:00:00";3000;1;1;38
719817;5761;28496;"2018-01-01 18:30:00";4000;1;1;50
719821;5757;28487;"2018-02-07 14:30:00";2400;1;0;
719825;5742;28521;"2018-02-21 04:45:00";4000;1;1;46
719829;5764;28484;"2018-01-26 17:00:00";3200;0;;
719833;5749;28466;"2018-01-18 16:45:00";3200;1;1;36
719837;5754;28481;"2018-02-11 23:00:00";3200;0;;
719841;5755;28516;"2018-01-21 18:30:00";5000;1;1;49
719845;5747;28500;"2018-01-12 20:15:00";3000;1;1;50
719849;5741;28469;"2018-02-16 16:00:00";2400;1;0;
719853;5751;28475;"2018-01-08 06:30:00";2400;0;;
719857;5747;28497;"2018-01-30 21:15:00";3000;1;1;50
719861;5767;28492;"2018-02-13 05:30:00";3200;0;;
719865;5760;28473;"2018-02-27 13:45:00";3200;0;;
719869;5741;28512;"2018-01-31 11:00:00";2400;1;1;50
719872;5762;28504;"2018-01-28 16:45:00";4000;1;1;37
719876;5744;28490;"2018-01-05 02:45:00";4000;1;1;38
719880;5755;28483;"2018-02-15 21:30:00";5000;1;1;35
719884;5766;28473;"2018-02-15 17:15:00";3200;1;1;36
719888;5760;28476;"2018-01-01 03:45:00";3200;1;1;44
719892;5747;28497;"2018-02-24 13:15:00";3000;1;1;45
719896;5750;28488;"2018-02-18 21:30:00";3000;1;1;50
719900;5759;28489;"2018-01-01 15:15:00";5000;1;1;50
719904;5758;28461;"2018-02-09 10:45:00";2400;1;1;47
719908;5749;28466;"2018-02-26 11:45:00";3200;1;1;43
719912;5772;28507;"2018-01-20 11:30:00";3200;1;1;50
719916;5769;28518;"2018-02-08 18:00:00";4000;1;1;50
719920;5762;28501;"2018-01-08 04:45:00";3200;1;0;
719924;5750;28491;"2018-02-18 16:30:00";3000;0;;
719928;5753;28498;"2018-01-20 21:45:00";5000;1;1;38
719932;5766;28481;"2018-01-12 12:15:00";3200;1;1;34
719936;5741;28491;"2018-01-09 18:00:00";3000;1;0;
719940;5748;28516;"2018-02-26 15:15:00";4000;1;1;49
719944;5742;28520;"2018-02-04 01:45:00";4000;1;1;33
719948;5741;28506;"2018-02-26 10:00:00";2400;1;1;50
719952;5743;28514;"2018-02-12 06:45:00";3200;1;0;
719956;5756;28499;"2018-01-03 11:45:00";4000;1;0;
719960;5739;28464;"2018-01-13 16:30:00";5000;1;1;30
719964;5744;28516;"2018-02-09 12:45:00";4000;1;1;44
719968;5741;28488;"2018-01-22 18:00:00";3000;1;1;50
719972;5760;28492;"2018-01-19 07:45:00";3200;0;;
719976;5767;28478;"2018-01-30 17:30:00";3200;1;1;31
719980;5762;28468;"2018-01-16 03:45:00";3200;1;1;37
719984;5760;28478;"2018-02-21 23:45:00";3200;1;1;48
719988;5743;28496;"2018-01-16 16:45:00";3200;0;;
719992;5757;28457;"2018-02-27 18:30:00";3000;1;1;50
719996;5751;28511;"2018-01-04 20:30:00";3000;1;1;50
720000;5751;28511;"2018-02-19 18:30:00";3000;1;1;50
720004;5743;28479;"2018-01-06 17:45:00";4000;1;1;48
720008;5747;28497;"2018-01-10 14:15:00";2400;1;1;44
720012;5757;28480;"2018-01-16 22:30:00";3000;1;1;34
720016;5755;28472;"2018-02-01 12:30:00";4000;1;1;45
720020;5739;28464;"2018-02-01 18:30:00";5000;0;;
720024;5749;28518;"2018-01-31 13:45:00";3200;0;;
720028;5771;28470;"2018-02-06 20:00:00";5000;1;1;49
720032;5742;28493;"2018-02-21 20:45:00";5000;1;1;45
720036;5772;28504;"2018-02-01 18:30:00";4000;1;1;50
720040;5760;28481;"2018-02-08 13:45:00";3200;0;;
720044;5769;28508;"2018-02-10 14:00:00";4000;1;0;
720048;5749;28508;"2018-02-27 17:45:00";3200;1;1;42
720052;5768;28458;"2018-02-02 19:00:00";3000;1;1;45
720056;5754;28473;"2018-02-04 18:00:00";4000;1;1;36
720060;5763;28509;"2018-02-04 14:00:00";5000;0;;
720064;5752;28493;"2018-01-11 21:30:00";5000;1;1;50
720068;5761;28519;"2018-01-07 07:30:00";3200;1;1;50
720072;5757;28494;"2018-01-05 06:30:00";2400;1;1;38
720076;5760;28481;"2018-02-03 12:45:00";3200;1;1;50
720080;5770;28475;"2018-02-01 03:15:00";2400;1;1;46
720084;5741;28512;"2018-02-17 00:00:00";2400;1;0;
720088;5760;28495;"2018-01-30 06:45:00";3200;0;;
720092;5767;28492;"2018-02-28 11:30:00";3200;1;1;38
720096;5761;28496;"2018-01-10 16:30:00";3200;0;;
720100;5755;28490;"2018-02-07 11:30:00";4000;1;1;47
720104;5767;28481;"2018-02-08 15:30:00";3200;1;0;
720108;5762;28510;"2018-02-09 14:45:00";3200;0;;
720112;5746;28517;"2018-01-07 20:15:00";5000;1;0;
720116;5743;28519;"2018-02-08 02:45:00";3200;0;;
720120;5764;28514;"2018-01-11 09:00:00";3200;1;1;43
720124;5742;28502;"2018-02-21 17:45:00";4000;0;;
720131;5771;28499;"2018-01-03 21:00:00";5000;1;0;
720135;5773;28464;"2018-02-19 22:45:00";5000;0;;
720139;5745;28468;"2018-01-19 11:15:00";3200;1;1;30
720143;5743;28465;"2018-02-22 05:45:00";3200;1;1;49
720147;5770;28461;"2018-01-21 08:15:00";2400;1;0;
720151;5744;28483;"2018-02-25 16:45:00";5000;0;;
720155;5770;28475;"2018-01-05 08:15:00";2400;1;1;40
720159;5741;28488;"2018-02-01 18:00:00";3000;1;1;49
720163;5770;28461;"2018-01-02 05:15:00";2400;0;;
720167;5739;28459;"2018-02-12 14:30:00";4000;1;1;47
720171;5762;28504;"2018-01-22 12:45:00";3200;1;1;50
720175;5755;28490;"2018-01-16 05:30:00";4000;1;1;40
720179;5768;28511;"2018-01-06 21:00:00";3000;1;1;39
719447;5765;28520;"2018-02-10 03:15:00";4000;0;;
719451;5769;28518;"2018-02-14 14:00:00";3200;0;;
719455;5767;28478;"2018-02-15 15:30:00";3200;1;1;32
719459;5752;28493;"2018-01-27 20:30:00";5000;0;;
719463;5766;28481;"2018-01-27 22:15:00";4000;1;1;50
719467;5748;28490;"2018-02-10 11:15:00";4000;1;0;
719471;5755;28456;"2018-01-08 02:30:00";4000;1;1;37
719475;5771;28482;"2018-01-23 18:00:00";5000;1;0;
719479;5745;28485;"2018-02-24 13:15:00";4000;1;1;33
719483;5772;28485;"2018-02-01 18:30:00";4000;1;1;50
719487;5773;28462;"2018-01-05 12:45:00";4000;1;1;44
719491;5749;28518;"2018-01-17 18:45:00";4000;1;1;37
719495;5767;28492;"2018-01-17 02:30:00";3200;0;;
719499;5770;28460;"2018-02-13 11:15:00";2400;1;1;50
719503;5763;28509;"2018-01-22 18:00:00";5000;1;1;36
719507;5756;28499;"2018-02-09 15:45:00";4000;1;1;36
719511;5751;28511;"2018-01-21 13:30:00";3000;1;0;
719515;5740;28500;"2018-02-17 13:30:00";3000;0;;
719519;5754;28476;"2018-02-17 02:00:00";3200;1;1;50
719523;5761;28484;"2018-02-02 21:30:00";4000;1;1;40
719527;5742;28509;"2018-01-28 12:45:00";4000;0;;
719531;5756;28470;"2018-01-15 12:45:00";4000;1;1;42
719535;5742;28502;"2018-01-07 18:45:00";5000;1;1;46
719539;5771;28482;"2018-01-19 15:00:00";4000;1;1;46
719543;5763;28502;"2018-02-12 13:00:00";4000;0;;
719547;5759;28489;"2018-02-01 11:15:00";4000;1;1;50
719551;5763;28520;"2018-02-07 03:00:00";4000;0;;
719555;5771;28482;"2018-02-08 16:00:00";4000;1;1;43
719559;5761;28479;"2018-02-04 20:30:00";4000;1;1;46
719563;5743;28496;"2018-01-18 21:45:00";4000;0;;
719567;5762;28510;"2018-01-14 21:45:00";4000;1;0;
719571;5749;28508;"2018-01-28 22:45:00";4000;1;1;37
719575;5743;28484;"2018-01-14 13:45:00";4000;1;0;
719579;5760;28495;"2018-01-30 10:45:00";3200;1;0;
719583;5761;28514;"2018-01-09 10:30:00";3200;1;1;50
719587;5751;28460;"2018-01-28 03:30:00";2400;1;1;43
719591;5761;28465;"2018-02-23 02:30:00";3200;1;0;
719595;5758;28454;"2018-01-30 19:45:00";3000;1;1;40
719599;5757;28457;"2018-01-02 15:30:00";3000;1;1;32
719603;5755;28522;"2018-02-23 03:30:00";4000;1;1;31
719607;5759;28498;"2018-02-24 12:15:00";4000;1;1;43
719611;5753;28515;"2018-01-27 17:45:00";5000;0;;
719615;5761;28465;"2018-02-23 00:30:00";3200;1;1;49
719616;5756;28482;"2018-02-02 20:45:00";5000;0;;
719620;5748;28516;"2018-01-03 22:15:00";5000;1;1;40
719624;5746;28455;"2018-02-28 05:15:00";4000;1;1;36
719628;5770;28475;"2018-01-02 04:15:00";2400;1;1;47
719632;5741;28488;"2018-01-12 19:00:00";3000;1;0;
719636;5764;28479;"2018-02-27 17:00:00";3200;0;;
719640;5745;28501;"2018-01-04 05:15:00";3200;1;1;48
719644;5765;28520;"2018-01-07 07:15:00";4000;1;1;42
719648;5752;28493;"2018-01-02 13:30:00";5000;1;1;33
719652;5748;28490;"2018-02-11 02:15:00";4000;1;0;
719656;5762;28485;"2018-02-21 19:45:00";4000;0;;
719660;5773;28462;"2018-02-08 18:45:00";5000;1;1;30
719664;5757;28487;"2018-02-09 13:30:00";2400;0;;
719668;5751;28461;"2018-01-06 02:30:00";2400;1;1;48
719672;5757;28457;"2018-02-20 23:30:00";2400;0;;
719676;5750;28491;"2018-01-23 23:30:00";2400;0;;
719680;5771;28482;"2018-02-08 18:00:00";5000;1;1;50
719684;5761;28484;"2018-02-21 20:30:00";4000;1;1;50
719688;5765;28502;"2018-02-25 18:15:00";5000;1;1;33
719692;5767;28492;"2018-01-05 10:30:00";3200;0;;
719696;5770;28511;"2018-02-12 15:15:00";2400;1;1;47
719700;5750;28506;"2018-01-07 03:30:00";2400;1;1;44
719704;5772;28501;"2018-01-10 01:30:00";3200;0;;
719708;5743;28484;"2018-01-08 21:45:00";4000;1;1;50
719712;5748;28522;"2018-01-18 00:15:00";4000;1;1;50
719716;5761;28484;"2018-01-06 20:30:00";4000;1;1;38
719720;5741;28512;"2018-02-05 02:00:00";2400;1;1;50
719724;5768;28475;"2018-01-19 09:00:00";2400;1;1;43
719728;5755;28490;"2018-02-25 09:30:00";4000;1;1;34
719732;5760;28495;"2018-01-27 08:45:00";3200;1;1;35
719736;5766;28478;"2018-01-21 17:15:00";4000;1;1;44
719740;5763;28520;"2018-02-16 01:00:00";4000;1;1;36
719744;5747;28497;"2018-01-24 21:15:00";3000;1;1;49
719748;5751;28458;"2018-02-27 22:30:00";3000;1;1;50
719752;5763;28474;"2018-01-05 10:00:00";4000;1;1;34
719756;5756;28482;"2018-01-01 15:45:00";5000;1;1;46
719760;5758;28460;"2018-02-01 07:45:00";2400;0;;
719764;5755;28472;"2018-02-22 20:30:00";5000;1;1;33
719768;5747;28500;"2018-02-15 22:15:00";3000;0;;
719772;5772;28485;"2018-01-01 22:30:00";4000;1;1;46
719776;5755;28522;"2018-02-14 03:30:00";4000;0;;
719780;5746;28463;"2018-01-23 00:15:00";4000;1;1;47
719784;5745;28507;"2018-01-11 01:15:00";3200;0;;
719788;5762;28504;"2018-01-22 16:45:00";3200;1;1;39
719792;5745;28468;"2018-01-29 04:15:00";3200;0;;
719796;5764;28479;"2018-01-27 21:00:00";4000;1;1;39
719800;5748;28472;"2018-02-12 17:15:00";4000;1;0;
719804;5771;28470;"2018-02-20 13:00:00";4000;1;0;
719808;5757;28505;"2018-02-05 00:30:00";2400;1;1;36
719812;5744;28522;"2018-01-11 07:45:00";4000;1;1;46
719816;5744;28522;"2018-01-11 09:45:00";4000;1;1;48
719820;5770;28460;"2018-01-14 08:15:00";2400;1;1;41
719824;5773;28462;"2018-02-13 17:45:00";4000;0;;
719828;5748;28490;"2018-02-04 07:15:00";4000;1;1;46
719832;5750;28488;"2018-02-28 20:30:00";3000;1;1;47
719836;5770;28475;"2018-02-08 06:15:00";2400;1;1;45
719840;5762;28504;"2018-02-22 14:45:00";3200;1;1;36
719844;5766;28481;"2018-02-05 23:15:00";3200;1;1;50
719848;5770;28454;"2018-01-31 22:15:00";3000;1;1;50
719852;5765;28520;"2018-02-13 03:15:00";4000;1;1;32
719856;5755;28456;"2018-01-13 11:30:00";4000;1;1;43
719860;5753;28515;"2018-02-22 20:45:00";5000;1;1;45
719864;5769;28466;"2018-01-30 16:00:00";3200;1;0;
719868;5772;28510;"2018-02-03 22:30:00";4000;1;0;
719873;5746;28471;"2018-02-14 23:15:00";4000;0;;
719877;5767;28481;"2018-02-17 15:30:00";4000;1;1;43
719881;5759;28489;"2018-02-22 21:15:00";5000;1;1;49
719885;5760;28481;"2018-01-08 17:45:00";4000;0;;
719889;5741;28486;"2018-01-09 10:00:00";2400;1;0;
719893;5748;28522;"2018-02-08 03:15:00";4000;0;;
719897;5748;28483;"2018-02-10 12:15:00";4000;1;1;50
719901;5748;28483;"2018-02-07 16:15:00";4000;1;0;
719905;5747;28497;"2018-01-10 18:15:00";3000;1;1;49
719909;5763;28502;"2018-02-24 19:00:00";5000;1;1;48
719913;5759;28498;"2018-02-06 14:15:00";4000;1;1;43
719917;5768;28458;"2018-02-24 14:00:00";3000;1;1;39
719921;5767;28495;"2018-01-27 08:30:00";3200;0;;
719925;5742;28521;"2018-01-24 10:45:00";4000;0;;
719929;5772;28468;"2018-02-19 01:30:00";3200;1;1;50
719933;5767;28476;"2018-02-10 01:30:00";3200;1;0;
719937;5764;28514;"2018-01-24 02:00:00";3200;1;0;
719941;5770;28461;"2018-02-24 00:15:00";2400;0;;
719945;5756;28499;"2018-02-21 11:45:00";4000;1;1;49
719949;5767;28492;"2018-01-04 03:30:00";3200;1;1;43
719953;5742;28520;"2018-01-20 06:45:00";4000;1;1;36
719957;5747;28503;"2018-01-23 16:15:00";2400;1;1;50
719961;5760;28476;"2018-02-05 00:45:00";3200;0;;
719965;5746;28467;"2018-02-13 16:15:00";4000;1;1;50
719969;5763;28474;"2018-01-22 01:00:00";4000;1;1;37
719973;5761;28514;"2018-02-21 08:30:00";3200;0;;
719977;5750;28488;"2018-02-01 18:30:00";3000;0;;
719981;5750;28469;"2018-02-25 22:30:00";3000;1;1;44
719985;5769;28466;"2018-02-09 22:00:00";4000;1;0;
719989;5745;28504;"2018-02-19 14:15:00";3200;1;1;37
719993;5746;28455;"2018-01-05 08:15:00";4000;1;0;
719997;5741;28469;"2018-01-12 15:00:00";2400;1;1;44
720001;5765;28493;"2018-02-14 17:15:00";4000;0;;
720005;5771;28499;"2018-01-15 17:00:00";4000;1;0;
720009;5769;28518;"2018-02-13 19:00:00";4000;1;1;30
720013;5743;28496;"2018-01-10 22:45:00";4000;1;0;
720017;5754;28495;"2018-02-05 09:00:00";3200;1;1;40
720021;5746;28467;"2018-02-15 23:15:00";4000;0;;
720025;5765;28502;"2018-01-30 15:15:00";4000;1;1;49
720029;5770;28511;"2018-01-13 12:15:00";2400;1;0;
720033;5760;28473;"2018-02-04 20:45:00";4000;1;0;
720037;5772;28485;"2018-01-28 18:30:00";4000;1;1;46
720041;5754;28473;"2018-01-22 20:00:00";4000;1;1;47
720045;5746;28471;"2018-02-24 14:15:00";5000;0;;
720049;5746;28467;"2018-01-15 15:15:00";4000;1;1;38
720053;5748;28490;"2018-02-17 00:15:00";4000;1;0;
720057;5741;28491;"2018-02-12 12:00:00";2400;1;1;49
720061;5750;28506;"2018-02-04 05:30:00";2400;1;0;
720065;5769;28518;"2018-01-17 16:00:00";3200;1;1;40
720069;5767;28492;"2018-01-25 01:30:00";3200;1;1;33
720073;5742;28474;"2018-02-14 02:45:00";4000;1;1;44
720077;5755;28472;"2018-01-12 17:30:00";4000;1;1;46
720081;5769;28508;"2018-02-09 17:00:00";3200;1;1;50
720085;5740;28497;"2018-01-13 22:30:00";3000;1;0;
720089;5757;28505;"2018-01-14 04:30:00";2400;1;1;47
720093;5764;28484;"2018-01-09 18:00:00";4000;1;1;40
720097;5763;28502;"2018-01-06 15:00:00";5000;1;1;36
720101;5762;28501;"2018-01-23 00:45:00";3200;1;1;46
720105;5763;28521;"2018-02-26 09:00:00";4000;1;1;45
720109;5763;28520;"2018-01-13 09:00:00";4000;1;1;50
720113;5760;28481;"2018-02-03 20:45:00";4000;0;;
720117;5753;28489;"2018-02-04 21:45:00";5000;1;1;49
720121;5763;28474;"2018-02-02 06:00:00";4000;0;;
720125;5743;28479;"2018-01-13 14:45:00";4000;1;0;
720130;5758;28511;"2018-02-06 15:45:00";2400;1;1;47
720134;5757;28480;"2018-02-10 20:30:00";3000;1;1;33
720138;5758;28475;"2018-02-17 08:45:00";2400;1;1;39
720142;5765;28493;"2018-01-05 17:15:00";5000;1;1;39
